Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
64449010.000	-1.769241e-002	-2.074887e+001	-5.296114e+001	7.321365e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65099000.000	-1.779600e-002	-2.095489e+001	-5.295362e+001	7.286997e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65748990.000	-1.762429e-002	-2.116312e+001	-5.287568e+001	7.277878e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
66398980.000	-1.886920e-002	-2.136836e+001	-5.280709e+001	7.223732e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67048970.000	-1.885628e-002	-2.157229e+001	-5.272682e+001	7.266020e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67698960.000	-1.935061e-002	-2.177604e+001	-5.261874e+001	7.225850e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68348950.000	-1.964306e-002	-2.197789e+001	-5.250954e+001	7.231485e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68998940.000	-2.064378e-002	-2.218792e+001	-5.239253e+001	7.180611e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
69648930.000	-2.023537e-002	-2.239086e+001	-5.232234e+001	7.167046e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70298920.000	-1.959848e-002	-2.260281e+001	-5.227343e+001	7.141601e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70948910.000	-2.075659e-002	-2.280961e+001	-5.218978e+001	7.092978e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
71598900.000	-2.077631e-002	-2.301448e+001	-5.214464e+001	7.085768e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72248890.000	-2.108330e-002	-2.322471e+001	-5.202912e+001	7.095650e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72898880.000	-2.165137e-002	-2.342724e+001	-5.199354e+001	7.020420e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
73548870.000	-2.222588e-002	-2.363372e+001	-5.194964e+001	7.042831e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74198860.000	-2.192385e-002	-2.383889e+001	-5.185780e+001	7.014785e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74848850.000	-2.309464e-002	-2.405002e+001	-5.183796e+001	7.021481e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
75498840.000	-2.270495e-002	-2.425473e+001	-5.180103e+001	7.003439e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76148830.000	-2.326864e-002	-2.446206e+001	-5.178136e+001	7.009113e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76798820.000	-2.305258e-002	-2.466694e+001	-5.166739e+001	7.044179e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
77448810.000	-2.502493e-002	-2.486977e+001	-5.159984e+001	7.056380e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78098800.000	-2.576604e-002	-2.507156e+001	-5.146738e+001	7.109070e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78748790.000	-2.665407e-002	-2.528254e+001	-5.134426e+001	7.107274e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
79398780.000	-2.611776e-002	-2.548483e+001	-5.123034e+001	7.116309e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80048770.000	-2.636978e-002	-2.569617e+001	-5.113926e+001	7.058052e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80698760.000	-2.671107e-002	-2.590318e+001	-5.101401e+001	7.025286e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81348750.000	-2.711185e-002	-2.611008e+001	-5.095273e+001	7.018231e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81998740.000	-2.720333e-002	-2.631444e+001	-5.089305e+001	7.020779e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
82648730.000	-2.792244e-002	-2.652005e+001	-5.077807e+001	7.016761e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83298720.000	-2.846129e-002	-2.672860e+001	-5.067426e+001	7.017670e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83948710.000	-2.906584e-002	-2.693660e+001	-5.054618e+001	7.007959e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
84598700.000	-2.907297e-002	-2.714302e+001	-5.039965e+001	7.001222e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85248690.000	-2.941924e-002	-2.734746e+001	-5.026716e+001	6.950218e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85898680.000	-2.966752e-002	-2.755576e+001	-5.016052e+001	6.860607e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
86548670.000	-2.990949e-002	-2.776107e+001	-5.010997e+001	6.804234e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87198660.000	-3.051418e-002	-2.796600e+001	-5.007012e+001	6.772740e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87848650.000	-3.100538e-002	-2.817019e+001	-5.003804e+001	6.778334e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
88498640.000	-3.142858e-002	-2.837724e+001	-5.001228e+001	6.756695e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89148630.000	-3.230288e-002	-2.858175e+001	-4.990793e+001	6.756583e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89798620.000	-3.243744e-002	-2.878971e+001	-4.990725e+001	6.719406e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
90448610.000	-3.253414e-002	-2.899647e+001	-4.981707e+001	6.701385e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91098600.000	-3.333626e-002	-2.920992e+001	-4.974646e+001	6.698945e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91748590.000	-3.276805e-002	-2.941772e+001	-4.963198e+001	6.701189e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
