Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
76148830.000	-2.325155e-002	-2.449439e+001	-5.166689e+001	6.969924e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76798820.000	-2.244587e-002	-2.469658e+001	-5.159114e+001	6.995374e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
77448810.000	-2.501925e-002	-2.489851e+001	-5.158004e+001	6.996245e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78098800.000	-2.529476e-002	-2.510211e+001	-5.144586e+001	7.005734e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78748790.000	-2.591367e-002	-2.531278e+001	-5.135984e+001	6.996427e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
79398780.000	-2.596857e-002	-2.551470e+001	-5.123561e+001	6.994984e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80048770.000	-2.586515e-002	-2.572637e+001	-5.118271e+001	6.954554e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80698760.000	-2.740522e-002	-2.593631e+001	-5.110567e+001	6.943456e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81348750.000	-2.706654e-002	-2.614323e+001	-5.106290e+001	6.933340e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81998740.000	-2.760174e-002	-2.634947e+001	-5.096925e+001	6.998414e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
82648730.000	-2.799567e-002	-2.655296e+001	-5.087113e+001	7.017165e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83298720.000	-2.895598e-002	-2.676110e+001	-5.069131e+001	7.012742e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83948710.000	-2.967627e-002	-2.696741e+001	-5.055159e+001	7.036706e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
84598700.000	-2.957993e-002	-2.717089e+001	-5.039561e+001	6.989262e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85248690.000	-2.975269e-002	-2.738118e+001	-5.027357e+001	6.896398e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85898680.000	-3.018088e-002	-2.758743e+001	-5.020136e+001	6.843890e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
86548670.000	-3.037605e-002	-2.779081e+001	-5.012472e+001	6.745527e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87198660.000	-3.016066e-002	-2.799669e+001	-5.009812e+001	6.740193e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87848650.000	-3.121154e-002	-2.820052e+001	-5.006883e+001	6.695317e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
88498640.000	-3.143487e-002	-2.840777e+001	-5.001104e+001	6.680068e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89148630.000	-3.272182e-002	-2.861338e+001	-4.997437e+001	6.640314e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89798620.000	-3.231531e-002	-2.882257e+001	-4.990382e+001	6.651922e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
90448610.000	-3.208176e-002	-2.902861e+001	-4.988415e+001	6.626967e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91098600.000	-3.318211e-002	-2.924299e+001	-4.981493e+001	6.617143e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91748590.000	-3.253220e-002	-2.944985e+001	-4.975162e+001	6.573046e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
92398580.000	-3.282766e-002	-2.965985e+001	-4.973237e+001	6.614156e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93048570.000	-3.307915e-002	-2.986555e+001	-4.964135e+001	6.543944e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93698560.000	-3.351939e-002	-3.007705e+001	-4.958942e+001	6.560878e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94348550.000	-3.355290e-002	-3.028600e+001	-4.948871e+001	6.519124e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94998540.000	-3.492168e-002	-3.049475e+001	-4.948725e+001	6.527316e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
95648530.000	-3.509064e-002	-3.070139e+001	-4.944515e+001	6.537395e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96298520.000	-3.530992e-002	-3.090359e+001	-4.936067e+001	6.560698e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96948510.000	-3.601582e-002	-3.111110e+001	-4.924703e+001	6.594057e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
97598500.000	-3.661179e-002	-3.131501e+001	-4.912185e+001	6.545809e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98248490.000	-3.552985e-002	-3.151666e+001	-4.907073e+001	6.495543e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98898480.000	-3.742761e-002	-3.173093e+001	-4.902554e+001	6.490090e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
99548470.000	-3.640477e-002	-3.193531e+001	-4.887821e+001	6.505265e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100198460.000	-3.690409e-002	-3.214644e+001	-4.890130e+001	6.455752e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100848450.000	-3.755254e-002	-3.235686e+001	-4.884978e+001	6.447104e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
101498440.000	-3.752624e-002	-3.256488e+001	-4.883282e+001	6.462208e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102148430.000	-3.838467e-002	-3.277844e+001	-4.886265e+001	6.430249e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102798420.000	-3.844099e-002	-3.298659e+001	-4.870633e+001	6.411652e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
103448410.000	-3.862543e-002	-3.319419e+001	-4.862614e+001	6.429234e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104098400.000	-3.894822e-002	-3.340456e+001	-4.856829e+001	6.427120e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104748390.000	-3.938922e-002	-3.361416e+001	-4.848543e+001	6.420517e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
105398380.000	-4.167764e-002	-3.382414e+001	-4.836802e+001	6.455161e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106048370.000	-4.087811e-002	-3.402829e+001	-4.825139e+001	6.416084e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106698360.000	-4.188043e-002	-3.423497e+001	-4.824656e+001	6.389823e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107348350.000	-4.191044e-002	-3.443991e+001	-4.816634e+001	6.378403e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107998340.000	-4.300923e-002	-3.464800e+001	-4.807940e+001	6.374253e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
108648330.000	-4.345094e-002	-3.485242e+001	-4.797132e+001	6.398493e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109298320.000	-4.508949e-002	-3.506413e+001	-4.785340e+001	6.384242e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109948310.000	-4.460581e-002	-3.527204e+001	-4.772743e+001	6.362271e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
110598300.000	-4.496759e-002	-3.548200e+001	-4.763052e+001	6.310409e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111248290.000	-4.463558e-002	-3.568519e+001	-4.750485e+001	6.273181e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111898280.000	-4.547771e-002	-3.589779e+001	-4.745666e+001	6.212592e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
112548270.000	-4.580662e-002	-3.610855e+001	-4.738744e+001	6.149498e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113198260.000	-4.559665e-002	-3.631636e+001	-4.733386e+001	6.116653e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113848250.000	-4.661039e-002	-3.652857e+001	-4.727995e+001	6.066311e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
114498240.000	-4.686267e-002	-3.673760e+001	-4.727088e+001	6.035443e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115148230.000	-4.624410e-002	-3.694441e+001	-4.724435e+001	6.013257e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115798220.000	-4.700329e-002	-3.715870e+001	-4.723589e+001	5.982721e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
116448210.000	-4.723025e-002	-3.736795e+001	-4.720103e+001	5.982258e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117098200.000	-4.794017e-002	-3.757526e+001	-4.715812e+001	5.985662e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117748190.000	-4.822970e-002	-3.778730e+001	-4.709415e+001	5.947826e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
118398180.000	-4.914949e-002	-3.799914e+001	-4.703361e+001	5.942902e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119048170.000	-4.952815e-002	-3.820678e+001	-4.697633e+001	5.895379e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
