"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+1.62792500000E+008, +9.13820924857E-010, +0.00000000000E+000
+1.63442470000E+008, +9.23755888364E-010, +0.00000000000E+000
+1.64092440000E+008, +9.20951281405E-010, +0.00000000000E+000
+1.64742410000E+008, +9.17886935999E-010, +0.00000000000E+000
+1.65392380000E+008, +9.32321301673E-010, +0.00000000000E+000
+1.66042350000E+008, +9.18821496675E-010, +0.00000000000E+000
+1.66692320000E+008, +9.23853082781E-010, +0.00000000000E+000
+1.67342290000E+008, +9.17419271303E-010, +0.00000000000E+000
+1.67992260000E+008, +9.40687837053E-010, +0.00000000000E+000
+1.68642230000E+008, +9.06575734143E-010, +0.00000000000E+000
+1.69292200000E+008, +9.19755171365E-010, +0.00000000000E+000
+1.69942170000E+008, +9.24076455677E-010, +0.00000000000E+000
+1.70592140000E+008, +9.05027163093E-010, +0.00000000000E+000
+1.71242110000E+008, +9.19449746125E-010, +0.00000000000E+000
+1.71892080000E+008, +9.10633878148E-010, +0.00000000000E+000
+1.72542050000E+008, +9.06931234142E-010, +0.00000000000E+000
+1.73192020000E+008, +9.20662587103E-010, +0.00000000000E+000
+1.73841990000E+008, +8.92103132599E-010, +0.00000000000E+000
+1.74491960000E+008, +9.11052077840E-010, +0.00000000000E+000
+1.75141930000E+008, +9.06645137113E-010, +0.00000000000E+000
+1.75791900000E+008, +8.96939925459E-010, +0.00000000000E+000
+1.76441870000E+008, +9.18833327276E-010, +0.00000000000E+000
+1.77091840000E+008, +9.04406937471E-010, +0.00000000000E+000
+1.77741810000E+008, +9.11575377252E-010, +0.00000000000E+000
+1.78391780000E+008, +9.19847543364E-010, +0.00000000000E+000
+1.79041750000E+008, +9.09344494251E-010, +0.00000000000E+000
+1.79691720000E+008, +9.09627264940E-010, +0.00000000000E+000
+1.80341690000E+008, +9.23204159273E-010, +0.00000000000E+000
+1.80991660000E+008, +9.11401663449E-010, +0.00000000000E+000
+1.81641630000E+008, +9.28861121636E-010, +0.00000000000E+000
+1.82291600000E+008, +9.42477163285E-010, +0.00000000000E+000
+1.82941570000E+008, +9.26313566391E-010, +0.00000000000E+000
+1.83591540000E+008, +9.28603219752E-010, +0.00000000000E+000
+1.84241510000E+008, +9.50046305300E-010, +0.00000000000E+000
+1.84891480000E+008, +9.33330061268E-010, +0.00000000000E+000
+1.85541450000E+008, +9.19759426572E-010, +0.00000000000E+000
+1.86191420000E+008, +9.45839963270E-010, +0.00000000000E+000
+1.86841390000E+008, +9.28263238022E-010, +0.00000000000E+000
+1.87491360000E+008, +9.36458389940E-010, +0.00000000000E+000
+1.88141330000E+008, +9.39514134793E-010, +0.00000000000E+000
+1.88791300000E+008, +9.77795096854E-010, +0.00000000000E+000
+1.89441270000E+008, +9.49350378369E-010, +0.00000000000E+000
+1.90091240000E+008, +9.54869484904E-010, +0.00000000000E+000
+1.90741210000E+008, +9.68982981385E-010, +0.00000000000E+000
+1.91391180000E+008, +9.44118468869E-010, +0.00000000000E+000
+1.92041150000E+008, +9.55775087207E-010, +0.00000000000E+000
+1.92691120000E+008, +9.51638913354E-010, +0.00000000000E+000
+1.93341090000E+008, +9.67224893997E-010, +0.00000000000E+000
+1.93991060000E+008, +9.60103369128E-010, +0.00000000000E+000
+1.94641030000E+008, +9.56868201672E-010, +0.00000000000E+000
+1.95291000000E+008, +9.45385943828E-010, +0.00000000000E+000
+1.95940970000E+008, +9.60993342166E-010, +0.00000000000E+000
+1.96590940000E+008, +9.61788491045E-010, +0.00000000000E+000
+1.97240910000E+008, +9.58377220036E-010, +0.00000000000E+000
+1.97890880000E+008, +9.66531494735E-010, +0.00000000000E+000
+1.98540850000E+008, +9.73530250621E-010, +0.00000000000E+000
+1.99190820000E+008, +9.62933413729E-010, +0.00000000000E+000
+1.99840790000E+008, +9.71034305842E-010, +0.00000000000E+000
+2.00490760000E+008, +9.64770427590E-010, +0.00000000000E+000
+2.01140730000E+008, +9.72381488363E-010, +0.00000000000E+000
+2.01790700000E+008, +9.62276114629E-010, +0.00000000000E+000
+2.02440670000E+008, +9.78488529501E-010, +0.00000000000E+000
+2.03090640000E+008, +9.74976768985E-010, +0.00000000000E+000
+2.03740610000E+008, +9.93204089882E-010, +0.00000000000E+000
+2.04390580000E+008, +9.75221156967E-010, +0.00000000000E+000
+2.05040550000E+008, +9.94200185331E-010, +0.00000000000E+000
+2.05690520000E+008, +9.82885757354E-010, +0.00000000000E+000
+2.06340490000E+008, +9.94827442662E-010, +0.00000000000E+000
+2.06990460000E+008, +9.80432579629E-010, +0.00000000000E+000
+2.07640430000E+008, +9.86236722127E-010, +0.00000000000E+000
+2.08290400000E+008, +9.91283714888E-010, +0.00000000000E+000
+2.08940370000E+008, +9.94476200970E-010, +0.00000000000E+000
+2.09590340000E+008, +9.95703931964E-010, +0.00000000000E+000
+2.10240310000E+008, +9.87019797744E-010, +0.00000000000E+000
+2.10890280000E+008, +1.00308180729E-009, +0.00000000000E+000
+2.11540250000E+008, +1.00070503977E-009, +0.00000000000E+000
+2.12190220000E+008, +9.97467199062E-010, +0.00000000000E+000
+2.12840190000E+008, +1.00024264016E-009, +0.00000000000E+000
+2.13490160000E+008, +9.95634426172E-010, +0.00000000000E+000
+2.14140130000E+008, +9.81441620889E-010, +0.00000000000E+000
+2.14790100000E+008, +9.79897205712E-010, +0.00000000000E+000
+2.15440070000E+008, +9.93760346867E-010, +0.00000000000E+000
+2.16090040000E+008, +9.96758911472E-010, +0.00000000000E+000
+2.16740010000E+008, +9.97733615064E-010, +0.00000000000E+000
+2.17389980000E+008, +9.87311187889E-010, +0.00000000000E+000
+2.18039950000E+008, +9.98084696123E-010, +0.00000000000E+000
+2.18689920000E+008, +1.01181843339E-009, +0.00000000000E+000
+2.19339890000E+008, +1.00473548264E-009, +0.00000000000E+000
+2.19989860000E+008, +1.02654015106E-009, +0.00000000000E+000
+2.20639830000E+008, +9.94790078357E-010, +0.00000000000E+000
+2.21289800000E+008, +1.00564326096E-009, +0.00000000000E+000
+2.21939770000E+008, +9.97710073460E-010, +0.00000000000E+000
+2.22589740000E+008, +9.81970603734E-010, +0.00000000000E+000
+2.23239710000E+008, +9.86293234943E-010, +0.00000000000E+000
+2.23889680000E+008, +9.95950434859E-010, +0.00000000000E+000
+2.24539650000E+008, +9.91158982922E-010, +0.00000000000E+000
+2.25189620000E+008, +1.00757837595E-009, +0.00000000000E+000
+2.25839590000E+008, +1.01203400544E-009, +0.00000000000E+000
+2.26489560000E+008, +1.00552781169E-009, +0.00000000000E+000
+2.27139530000E+008, +1.00979383996E-009, +0.00000000000E+000
+2.27789500000E+008, +1.02652414947E-009, +0.00000000000E+000
+2.28439470000E+008, +1.02575312843E-009, +0.00000000000E+000
+2.29089440000E+008, +1.03864257681E-009, +0.00000000000E+000
+2.29739410000E+008, +1.05363490072E-009, +0.00000000000E+000
+2.30389380000E+008, +1.03664878292E-009, +0.00000000000E+000
+2.31039350000E+008, +1.05002033685E-009, +0.00000000000E+000
+2.31689320000E+008, +1.04480619877E-009, +0.00000000000E+000
+2.32339290000E+008, +1.03315677832E-009, +0.00000000000E+000
+2.32989260000E+008, +1.05155009877E-009, +0.00000000000E+000
+2.33639230000E+008, +1.03677023018E-009, +0.00000000000E+000
+2.34289200000E+008, +1.03634768036E-009, +0.00000000000E+000
+2.34939170000E+008, +1.04513729261E-009, +0.00000000000E+000
+2.35589140000E+008, +1.06103315544E-009, +0.00000000000E+000
+2.36239110000E+008, +1.04848241660E-009, +0.00000000000E+000
+2.36889080000E+008, +1.06197174305E-009, +0.00000000000E+000
+2.37539050000E+008, +1.06833563958E-009, +0.00000000000E+000
+2.38189020000E+008, +1.07583624893E-009, +0.00000000000E+000
+2.38838990000E+008, +1.09358589974E-009, +0.00000000000E+000
+2.39488960000E+008, +1.08192517087E-009, +0.00000000000E+000
+2.40138930000E+008, +1.07340973533E-009, +0.00000000000E+000
+2.40788900000E+008, +1.09417571081E-009, +0.00000000000E+000
+2.41438870000E+008, +1.08820892138E-009, +0.00000000000E+000
+2.42088840000E+008, +1.09412575439E-009, +0.00000000000E+000
+2.42738810000E+008, +1.10326639795E-009, +0.00000000000E+000
+2.43388780000E+008, +1.09798520619E-009, +0.00000000000E+000
+2.44038750000E+008, +1.10473722350E-009, +0.00000000000E+000
+2.44688720000E+008, +1.08344824919E-009, +0.00000000000E+000
